_id,Establishment ID,Inspection ID,Establishment Name,Establishment Type,Establishment Address,Establishment Status,Min. Inspections Per Year,Infraction Details,Inspection Date,Severity,Action,Outcome,Amount Fined,Latitude,Longitude,unique_id,area,score
58417,10630100,105017514.0,RITZ BAR CAFE,Cocktail Bar / Beverage Room,181 WELLINGTON ST W,Pass,2,,2022-08-05,,,,,43.64604,-79.38574,d1574b29a98d8f70e4976bf27f53e55d,downtown,0.5
58420,9054940,105038669.0,RITZ RESTAURANT,Restaurant,310 DONLANDS AVE,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-09-13,M - Minor,Notice to Comply,,,43.69188,-79.34223,b31d1f3ed517a51cdcc8d7b4d7ac0b3e,other,0.63
58427,10535974,105142701.0,RIVALS SPORT PUB,Restaurant,560 DANFORTH AVE,Pass,2,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,2023-03-23,NA - Not Applicable,Notice to Comply,,,43.67868,-79.34728,d8aad24ce300a1253b8cbfbcd03e3b4a,other,0.401
58430,10498919,105027307.0,RIVER GAMBLER,Chartered Cruise Boats,176 CHERRY ST,Pass,3,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-08-22,S - Significant,Corrected During Inspection,,,43.64206,-79.35015,5cb357b9c09fce770c1d12f949749fe5,other,0.281
58434,10741234,,RIVER VARIETY,Food Store (Convenience/Variety),269 BROADVIEW AVE,Pass,1,,,,,,,43.66332,-79.35139,60f64c91ae89d5b2d45cedff3daeef91,riverside,0.5
58435,10677652,105199489.0,RIVER WALK 4,Commissary,909 LAKE SHORE BLVD W,Pass,2,,2023-06-23,,,,,43.62933,-79.41512,87ee2bd5f8eb374860a7155602bedcd3,other,0.5
58438,10814736,105398560.0,RIVERCREST JUNIOR SCHOOL STUDENT NUTRITION,Student Nutrition Site,30 HAREFIELD DR,Pass,1,,2024-06-12,,,,,43.72972,-79.56952,8648887365330ebf7c241a39db092762,other,0.5
58439,9021059,105113085.0,RIVERDALE CHILD CARE CENTRE,Child Care - Catered,1094 GERRARD ST E,Pass,2,,2023-02-01,,,,,43.67006,-79.33486,bd3943e3f43b82576b0a7ae9567c846e,other,0.5
58445,10772105,105103418.0,RIVERDALE COLLEGIATE INSTITUTE,Student Nutrition Site,1094 GERRARD ST E,Pass,2,,2023-01-16,,,,,43.67006,-79.33486,26bce1f87965ed15d11bfc1c7e91ffc6,other,0.5
58446,10432616,105261691.0,RIVERDALE FARM KITCHEN,Food Take Out,201 WINCHESTER ST,Pass,1,,2023-10-06,,,,,43.66723,-79.36182,4f1df392d1ab652d2047ff2baf4cd495,other,0.5
58447,10560056,105111450.0,RIVERDALE MIGHTY KIDS,Child Care - Food Preparation,842 GERRARD ST E,Pass,3,,2023-01-30,,,,,43.66782,-79.34331,d0e55c17bfb2995c465632938120a9da,leslieville,0.5
58452,10690527,105025329.0,RIVERSIDE BURGERS,Restaurant,686 QUEEN ST E,Pass,3,,2022-08-18,,,,,43.65884,-79.35081,c5cb5a1001c6edee86ab980f1328f115,riverside,0.5
58458,10501193,105022014.0,RIVERSIDE MARKET,Food Store (Convenience/Variety),720 1/2 QUEEN ST E,Pass,1,,2022-08-12,,,,,43.65913,-79.34958,4c45581d23fef5016a16a4df6cf97ffe,leslieville,0.5
58459,10677648,105199491.0,Koko's,Commissary,909 LAKE SHORE BLVD W,Pass,2,,2023-06-23,,,,,43.62933,-79.41512,a833b988a78027763d54acac55d8fb2b,other,0.5
58462,10309080,105039248.0,RIVI'S GUILT FREE COOKIES,Bakery,"4480 CHESSWOOD DR, Unit-13",Pass,1,,2022-09-14,,,,,43.76367,-79.47745,e9c2eda59bde429f7c31be86b8389c70,other,0.5
58464,10548427,105030651.0,RIVIERA BAKERY,Bakery,329 EVANS AVE,Pass,2,Fail to protect against entry of pests - Sec. 13(1),2022-08-29,M - Minor,Notice to Comply,,,43.61661,-79.5204,3b923ac212150bdd16597ba8fed7f417,other,0.421
58476,10752163,105137629.0,RIVOLI,Restaurant,334 QUEEN ST W,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2023-04-25,M - Minor,Notice to Comply,,,43.64929,-79.395,a1f8fc4f05c0456fc978005d7bfc4c67,queenwest,0.232
58485,10755629,105097719.0,RIYASAT SWEETS & RESTAURANT,Restaurant,"6230 FINCH AVE W, Unit-A 102-103",Pass,2,,2023-01-10,,,,,43.74198,-79.58945,9081fc90335139dbb6462bbaebf4e244,other,0.5
58489,10778241,105154141.0,RIZ GLUTEN- FREE,Restaurant,"3471 YONGE ST, Unit-A",Pass,3,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,2023-04-14,NA - Not Applicable,Notice to Comply,,,43.73426,-79.40425,61a1c9d9fc570a55b753fdc98e9d95cd,other,0.448
58501,10697442,105002143.0,RIZ RESTAURANT,Restaurant,760 ST CLAIR AVE W,Pass,3,Fail to ensure completion of food handling training by food handler or supervisor - Sec. 32,2022-07-06,NA - Not Applicable,Notice to Comply,,,43.68137,-79.42848,406c1132375b4022c3154859ec8fcf99,other,0.403
58510,9012981,105009217.0,RIZZO BANQUET HALL,Banquet Facility,1941 ALBION RD,Pass,3,,2022-07-20,,,,,43.74655,-79.62134,7968098849c43c2bf0afd8624d7a319a,other,0.5
58516,10472044,,RK NEWSTAND,Food Store (Convenience/Variety),1900 YONGE ST,Pass,1,,,,,,,43.69786,-79.39713,dc7543ab2ca7a642d7ae45f41f03b04c,other,0.5
58517,10485173,105001748.0,ROAST FINE FOODS,Butcher Shop,786 ST CLAIR AVE W,Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-07-06,M - Minor,Notice to Comply,,,43.68113,-79.42959,340dfa8be60cd12ad3e025a75eefca1e,other,0.435
58520,10790660,105232790.0,ROASTED CORN - BLC - CNE 2023,Fairs / Festivals / Special Occasions,100 PRINCES BLVD,Pass,2,,2023-08-18,,,,,43.63501,-79.41119,c6fbeccf279b1fcad04f9c2391d20658,other,0.5
58521,10790680,105232942.0,ROASTED CORN - BMO - PRINCES CENTRE - CNE 2024,Fairs / Festivals / Special Occasions,100 PRINCES BLVD,Pass,2,,2023-08-18,,,,,43.63501,-79.41119,1870125133d722428c06e85040439dfa,other,0.5
58522,10761866,105026398.0,ROASTED CORN 4923,Food Take Out,100 PRINCES BLVD,Pass,2,,2022-08-19,,,,,43.63501,-79.41119,9ecef54ea6052a7936646957d1609bfc,other,0.5
58523,10585766,104990370.0,ROBBINS HEBREW ACADEMY,Child Care - Catered,1700 BATHURST ST,Pass,2,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-06-20,S - Significant,Corrected During Inspection,,,43.69548,-79.42442,4c93e9ffbcb7e9d9ba65f3fe28149b45,other,0.241
58525,10668010,105057237.0,ROBERTO'S RISTORANTE ITALIANO,Restaurant,2622 YONGE ST,Pass,3,OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SOAP OR DETERGENT - SEC. 24(3)(D)  ,2022-11-30,S - Significant,Corrected During Inspection,,,43.71517,-79.4004,eb52a141e1ce62a7b25f4d4680016a15,other,0.472
58536,10731685,105036905.0,ROBINSON BREAD,Bakery,"1354 QUEEN ST W, Unit-7",Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-09-13,M - Minor,Notice to Comply,,,43.66448,-79.32602,87edd43f5980adb4d543a80c1ea5d3ac,other,0.229
58540,10647591,105059044.0,ROBO SUSHI,Restaurant,"865 YORK MILLS RD, Unit-9",Pass,3,Fail to ensure presence of food handler or supervisor during all hours of operation - Sec. 32,2022-10-20,NA - Not Applicable,Notice to Comply,,,43.75431,-79.34959,ca10fc27705b72fd923f08c630c27f05,other,0.393
58578,10700708,105073780.0,ROBOT BOIL HOUSE,Restaurant,895 YONGE ST,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-11-15,M - Minor,Notice to Comply,,,43.67472,-79.38823,525e685c25a9e5adf5bf52435fe033a4,other,0.622
58585,10778161,105153452.0,ROBYN'S COOKIE,Bake Shop,953 MOUNT PLEASANT RD,Pass,2,Fail to provide adequate number of handwashing stations - Sec. 7(3)(c)   ,2023-04-13,S - Significant,Notice to Comply,,,43.7125,-79.39144,2621d5cad18fd5160269f566cf427612,other,0.414
58589,10224212,105046513.0,ROCCO'S PLUM TOMATO,Restaurant,162 THE QUEENSWAY,Pass,3,Fail to protect against harbouring of pests - Sec. 13(1),2022-09-27,S - Significant,Notice to Comply,,,43.63022,-79.48489,a79d42c7bd160992fa5864e5dac989a2,other,0.441
58612,10776255,105138598.0,ROCCOS PIZZA & PASTA,Restaurant,"972 THE QUEENSWAY, Bldg--",Pass,2,,2023-03-16,,,,,43.624,-79.51407,4e7103b46ab32cd716a81bb258a7b725,other,0.5
58615,9007365,105046947.0,ROCK TENN,Cafeteria - Private Access,730 ISLINGTON AVE,Pass,2,,2022-09-28,,,,,43.61468,-79.51074,55993d31555cb73d24730de426a76668,other,0.5
58618,10365252,105105488.0,ROCKFORD CHILDCARE,Child Care - Food Preparation,60 ROCKFORD RD,Pass,3,,2023-01-19,,,,,43.78623,-79.4523,e75a938ad66fe3e0e10682c6d9d6c143,other,0.5
58623,10657245,105058933.0,ROCKIT BAR,Restaurant,1286A ST CLAIR AVE W,Pass,2,,2022-10-20,,,,,43.67721,-79.44781,f28a4f496319736ce1b99f7a634efde0,other,0.5
58625,10434549,105033494.0,ROCKY CONVENIENCE STORE,Food Store (Convenience/Variety),2466 ST CLAIR AVE W,Pass,1,,2022-09-02,,,,,43.66918,-79.4838,648ec7e61b4904c8a9be639799854b51,other,0.5
58629,10390651,105048558.0,ROCKY MART,Food Store (Convenience/Variety),215 ROYAL YORK RD,Pass,1,,2022-09-30,,,,,43.61194,-79.49625,341a53eb739200c5c96dc27da002c8ee,other,0.5
58630,10263049,105079831.0,ROD & JOE'S NO FRILLS,Supermarket,2471 KINGSTON RD,Pass,2,,2022-11-28,,,,,43.70992,-79.24871,c1771f73e71e5b00b1fe6a2d06c501c7,other,0.5
58634,10516594,105050024.0,ROD GUN & BARBERS,Restaurant,2877 DUNDAS ST W,Pass,1,,2022-10-04,,,,,43.66528,-79.46544,48d9a10d5389fdebdfea3a71f87d184e,other,0.5
58636,9013018,105176110.0,RODEN CHILD CARE CENTRE,Child Care - Catered,151 HIAWATHA RD,Pass,2,,2023-05-18,,,,,43.67388,-79.32308,025f1f459e5b9cdb067c7ade6d65ac1a,other,0.5
58638,9013019,105176113.0,RODEN JUNIOR PUBLIC SCHOOL STUDENT NUTRITION PROGRAM,Student Nutrition Site,151 HIAWATHA RD,Pass,2,,2023-05-18,,,,,43.67388,-79.32308,a226b4683c285cf4daf5943839419f56,other,0.5
58640,10370066,105059316.0,RODEO BRAZILIAN CHURRASCARIA,Restaurant,95 DANFORTH AVE,Pass,3,FAIL TO ENSURE FACILITY SURFACE CLEANED AS NECESSARY - SEC. 22,2022-10-20,S - Significant,Corrected During Inspection,,,43.67615,-79.35824,505265fe763788d5d6f150bebdd00031,other,0.422
58654,9030959,105005115.0,RODNEY'S OYSTER HOUSE,Restaurant,469 KING ST W,Pass,3,Operate food premise - equipment not constructed to permit maintenance in sanitary condition - Sec. 9,2022-07-13,M - Minor,Notice to Comply,,,43.64505,-79.3966,948f4c4e2f9c1e67783b98f02cabb03a,other,0.734
58667,10460291,104688601.0,ROGERS HIXON ONTARIO HUMAN,Milk Pasteurization Plant,600 UNIVERSITY AVE,Pass,3,,2022-12-21,,,,,43.65751,-79.3903,b2bac838f94924efe8ded01c1339da30,other,0.5
58672,10749187,105104910.0,ROIS CREAM,Restaurant,"382 KEELE ST, Bldg--",Pass,2,,2023-01-18,,,,,43.66564,-79.46483,f2f8b01bda36f113233528b1bc01d7b0,other,0.5
58677,10792790,105246254.0,ROJA'S KITCHEN,Restaurant,1647 QUEEN ST W,Pass,2,Operate food premise - equipment not arranged to permit cleaning - Sec. 9,2023-09-13,M - Minor,Notice to Comply,,,43.63884,-79.44576,4a8d9d4c7e20f34433475c5e1ff59af0,other,0.494
58685,9013031,105024863.0,ROK'S TUCK SHOP,Food Store (Convenience/Variety),380 DIXON RD,Pass,1,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-10-19,M - Minor,Notice to Comply,,,43.69489,-79.55691,bffddf35e0e6656a1d320304353468d4,other,0.665
58686,10777759,105150729.0,ROL SAN RESTAURANT,Restaurant,388 SPADINA AVE,Pass,3,,2023-04-06,,,,,43.65542,-79.3994,4598a9327a2785e18027435f863669bc,kensington,0.5
58693,10684625,105016135.0,ROLL ME UP,Ice Cream / Yogurt Vendors,"62 OVERLEA BLVD, Unit-B20",Pass,2,,2022-08-03,,,,,43.70779,-79.34348,fc9445cb22896c44761952bca2b60bc3,other,0.5
58702,10758892,105007326.0,ROLL N BOWL KOREAN & JAPANESE CUISINE,Restaurant,"1157 ELLESMERE RD, Unit-6",Pass,2,FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-07-18,M - Minor,Notice to Comply,,,43.7678,-79.27074,53b7f766ab189d91c196f8ee2df2d14f,other,0.224
58707,10745316,105074614.0,ROLL THIS WAY,Food Caterer,"14 LOGAN AVE, Unit-B",Pass,2,,2022-11-17,,,,,43.65453,-79.3403,e80a4f62fa3e32c4022e718a2f58713f,other,0.5
58709,10556690,105072241.0,ROLL.COM,Restaurant,"5 NORTHTOWN WAY, Unit-10",Pass,2,FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D),2022-11-14,M - Minor,Notice to Comply,,,43.77512,-79.41383,098c3474fb3bcc726d03c15f0a05793a,other,0.266
58717,10800246,105295864.0,ROLLTATION,Restaurant,758 YONGE ST,Pass,3,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,2023-12-13,S - Significant,Corrected During Inspection,,,43.6694,-79.38675,2ac370f39027da7761c79bb6b2a6e719,bloor,0.576
58720,10751475,105126436.0,ROLLIAN SUSHI,Restaurant,2584 YONGE ST,Pass,3,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2023-02-23,M - Minor,Notice to Comply,,,43.71427,-79.40027,abcd9e4b8e91ee5bed286ea5909fd22c,other,0.408
58731,10679304,105041614.0,ROLLSTAR SUSHI,Restaurant,946 YONGE ST,Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-09-20,M - Minor,Notice to Comply,,,43.67467,-79.3888,491754a8a7a7e64a963f3b9be11c5579,other,0.669
58766,10751031,105247374.0,ROLLZ ICE CREAM,Food Take Out,"41 LEBOVIC AVE, Unit-00",Pass,2,,2023-09-11,,,,,43.72308,-79.2893,a1f6c0cdd8ee34a8e5b4ce42c72d4234,other,0.5
58767,9013035,105181437.0,ROLPH ROAD DAY CARE,Child Care - Food Preparation,31 ROLPH RD,Pass,3,,2023-05-30,,,,,43.69979,-79.36625,af752d050c7a7aa0ca5bcdf43db35fc9,other,0.5
58769,10813962,105393738.0,ROMA NOTRE FONDA,Food Take Out,1165 ST CLAIR AVE W,Pass,2,,2024-06-05,,,,,43.67781,-79.44266,36e660cfb3de43f65c8f8493dae73613,other,0.5
58770,10794080,105254404.0,ROMANTIC BAKERY,Bakery,"240 ALTON TOWERS CRCL, Unit-A11",Pass,2,,2023-09-22,,,,,43.82625,-79.27736,ae67c284f5eeaf23908313e38ee20989,other,0.5
58772,10693668,105154226.0,ROMEO'S ISLAND GRILL,Food Take Out,"2687 KIPLING AVE, Unit-15",Pass,2,,2023-04-14,,,,,43.75061,-79.58383,a233f77019894b45c89affff5695c420,other,0.5
58774,9013048,105342493.0,ROMERO BEARS CHILD CARE CENTRE,Child Care - Catered,99 HUMBER BLVD,Pass,2,,2024-03-12,,,,,43.68034,-79.4808,8bf6f41153f2108e4fdf8c33990588fa,other,0.5
58775,10782658,105182795.0,ROMI'S,Bake Shop,744 ST CLAIR AVE W,Pass,2,SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ,2023-05-31,S - Significant,Corrected During Inspection,,,43.68151,-79.42797,45272d0ea747427fffddfafb7241f60a,other,0.628
58780,9030462,105031746.0,ROMI'S PIZZA AND RISTORANTE,Restaurant,3062 BLOOR ST W,Pass,2,,2022-08-30,,,,,43.64719,-79.51341,539b7d2c2e7eb3d4020e4833969528bf,other,0.5
58784,9013050,105037180.0,RONA TUCK SHOP,Food Store (Convenience/Variety),11 ARLETA AVE,Pass,1,,2022-09-13,,,,,43.74294,-79.50096,80f1172edceac2905cbc0bf5edce7637,other,0.5
58785,10523182,105074117.0,RONALD MCDONALD HOUSE,Hospitals & Health Facilities,240 MC CAUL ST,Pass,3,,2022-11-23,,,,,43.6582,-79.39338,3815166f54c3d7efc0385ce42e1152f7,other,0.5
58798,10803776,105323656.0,RONCESVALLES FRUIT MARKET,Supermarket,"630 QUEEN ST W, Unit-628",Pass,2,,2024-02-08,,,,,43.64706,-79.40582,96db43d5d66fb140216053c4290a8551,queenwest,0.5
58799,10686856,105004707.0,RONIN IZAKAYA,Restaurant,39 BALDWIN ST,Pass,3,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-07-12,S - Significant,Corrected During Inspection,,,43.65588,-79.39407,4aa767079f0418488cffd169dd198f26,other,0.286
58833,10197139,105027119.0,RONNIE'S LOCAL 069,Restaurant,69 NASSAU ST,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-08-22,M - Minor,Notice to Comply,,,43.65508,-79.40269,5e8a636124622b8b9bbce47b2b6156b1,kensington,0.631
58839,10776850,105143405.0,ROOF TOP ON COLLEGE,Restaurant,"20 COLLEGE ST, Flr-2",Pass,2,,2023-03-24,,,,,43.66134,-79.384,e49c31d8d6889746513da4eed0d42029,other,0.5
58841,10464799,105065378.0,ROOSTER COFFEE,Restaurant,333 KING ST E,Pass,2,,2022-11-01,,,,,43.65142,-79.36573,a938c2fd404e55faefb4fbaa984d0a4d,other,0.5
58849,10798450,105283289.0,"ROOTS & SEEDS - HAWK'S NEST, BLD C",Food Court Vendor,205 HUMBER COLLEGE BLVD,Pass,2,,2023-11-16,,,,,43.72917,-79.60684,60e5e9f867d43a3a794b05d01c03bb61,other,0.5
58850,10594631,105063502.0,RORSCHACH BREWING CO.,Restaurant,1001 EASTERN AVE,Pass,2,,2022-11-02,,,,,43.66349,-79.31992,c92c0cc69750d9b53f5ee7a710f77cdf,other,0.5
58851,9414978,105108209.0,ROSA BRANCA CAFE,Restaurant,816 COLLEGE ST,Pass,3,,2023-01-24,,,,,43.65455,-79.422,ee64c2f4659288f309fae092c4ce2d38,littleitaly,0.5
58857,9008531,105010804.0,ROSA CHILENA RESTAURANT,Restaurant,760 WILSON AVE,Pass,2,Food premise not maintained to permit cleaning of walls  - Sec. 7(1)(d) ,2022-07-22,M - Minor,Notice to Comply,,,43.73142,-79.46456,d9b91208ea8c6752c799bac9f82ed620,other,0.383
58859,10811698,105379657.0,ROSA'S,Restaurant,1067 ST CLAIR AVE W,Pass,2,,2024-05-14,,,,,43.67854,-79.43919,29e1f977244d5454b6578f7568e50819,other,0.5
58860,10678228,105145062.0,ROSA'S PASTA EXPRESS,Restaurant,271 OLD KINGSTON RD,Pass,2,,2023-03-28,,,,,43.78205,-79.17229,003de80cc155b09f4acada0e09c086cc,other,0.5
58861,9050818,105131202.0,ROSALIE HALL EARLY LEARNING AND CHILD CARE CENTRE,Child Care - Catered,3020 LAWRENCE AVE E,Pass,2,,2023-03-03,,,,,43.7556,-79.24853,13f8581944c8574ff409bcebd7352d5d,other,0.5
58863,10629946,105086120.0,ROSALINDA,Restaurant,133 RICHMOND ST W,Pass,2,Use shelves not of readily cleanable design - Sec. 31,2022-12-09,M - Minor,Notice to Comply,,,43.65044,-79.38483,38e1618691e9b3c98dafce30a8ea3640,downtown,0.462
58873,10799435,105290180.0,ROSALU SNACKBAR,Food Take Out,228 CHRISTIE ST,Pass,2,,2023-12-01,,,,,43.66982,-79.42112,4f36d47c01a86acf7834faa55e566c06,other,0.5
58875,10305346,105167545.0,ROSE AVENUE CHILD CARE,Child Care - Catered,675 ONTARIO ST,Pass,2,,2023-05-04,,,,,43.67017,-79.37251,d5e824b59ccc720f045390e5e5574162,other,0.5
58878,9013074,105104963.0,ROSE AVENUE PUBLIC SCHOOL,Student Nutrition Site,675 ONTARIO ST,Pass,3,FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C),2023-01-20,S - Significant,Corrected During Inspection,,,43.67017,-79.37251,0a101b27f5091396f2245c277d61653b,other,0.244
58886,10695367,105026874.0,ROSE DISCOUNT VARIETY,Food Store (Convenience/Variety),2681 EGLINTON AVE W,Pass,1,,2022-08-22,,,,,43.68957,-79.4767,ff123a709d93247ec41ac180d1e9c088,other,0.5
58887,10615920,105356782.0,ROSE KEBAB SHAWARMA,Food Take Out,"16 MALLARD RD, Unit-A204A",Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2024-04-08,M - Minor,Notice to Comply,,,43.74773,-79.34875,e89edce51d0cf78be980b2292beb95a7,other,0.207
58891,10615920,105001253.0,ROSE KEBAB PERSIAN FOOD,Food Take Out,"16 MALLARD RD, Unit-A204A",Pass,3,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-07-05,M - Minor,Notice to Comply,,,43.74773,-79.34875,ebbdc357261a2ad06f20e3d80164713b,other,0.626
58897,10535963,105085756.0,ROSE'S CHESTER LTD,Food Take Out,23 HOWARD ST,Pass,3,FOOD PREMISE NOT MAINTAINED WITH CLEAN WALLS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ,2022-12-08,M - Minor,Notice to Comply,,,43.67122,-79.37519,e3a343b59e8b6617f36a640297f7603c,other,0.225
58907,10656884,105064301.0,ROSEBURY CONVENIENCE,Food Store (Convenience/Variety),145 MARLEE AVE,Pass,1,FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ,2022-11-02,S - Significant,Corrected During Inspection,,,43.70326,-79.44103,8df80d894001a967b44d91bf9ec6f9b6,other,0.272
58909,9013086,105009119.0,ROSEDALE GOLF CLUB - MAIN KITCHEN,Private Club,"1901 MOUNT PLEASANT RD, Flr-Main",Pass,2,FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22,2022-07-20,M - Minor,Notice to Comply,,,43.73538,-79.39972,9c78a70ca56d9d64784e5ad5651c6753,other,0.428
58918,9013088,105009488.0,ROSEDALE GOLF COURSE BOOTH,Refreshment Stand (Stationary),1901 MOUNT PLEASANT RD,Pass,2,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ,2022-07-20,S - Significant,Corrected During Inspection,,,43.73538,-79.39972,aa5d37c1c4de8bc0c5bff3b99f7cbce1,other,0.394
58920,9013089,105061077.0,ROSEDALE HEIGHTS SECONDARY SCHOOL,Secondary School Food Services,"711 BLOOR ST E, Unit-2",Pass,2,,2022-10-25,,,,,43.67395,-79.36602,25d3d7fde8749b60771cd5958fddae13,other,0.5
58922,10655038,105115958.0,ROSEDALE KIDS AND COMPANY,Child Care - Catered,129 MOUNT PLEASANT RD,Pass,2,,2023-02-06,,,,,43.67585,-79.3804,658d2049206b2e5049948021217df927,other,0.5
58927,10690982,,ROSEDALE VARIETY,Food Store (Convenience/Variety),877 YONGE ST,Pass,1,,,,,,,43.67426,-79.38798,34122fd936f3c884a80e64354ae47f95,other,0.5
58928,10601133,105020634.0,ROSEDALE'S FINEST,Supermarket,408 SUMMERHILL AVE,Pass,2,FAIL TO REMOVE GARBAGE WHEN NECESSARY TO MAINTAIN SANITARY CONDITION - SEC. 12,2022-08-10,S - Significant,Corrected During Inspection,,,43.68613,-79.37656,f1b2a3c7dc7cea3d1437263a70ee56cd,other,0.452
58933,9013096,105066526.0,ROSELAND DAY CARE,Child Care - Catered,990 JANE ST,Pass,2,,2022-11-03,,,,,43.68124,-79.49906,d9a8fd041891d88a81ec6f61e43db22b,other,0.5
58938,10769678,105083430.0,ROSELANDS JUNIOR PUBLIC SCHOOL,Student Nutrition Site,990 JANE ST,Pass,1,,2022-12-05,,,,,43.68124,-79.49906,73fa86e7369acfa60bf4329d57c2f3bb,other,0.5
58941,10522314,105030247.0,ROSELLE,Bakery,362 KING ST E,Pass,2,Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ,2022-08-26,M - Minor,Notice to Comply,,,43.65341,-79.36205,ae24eef7ca654d985a39b03b252dc51c,other,0.609
58944,10719695,104992927.0,ROSEMARY AND THYME RESTAURANT,Restaurant,2798 VICTORIA PARK AVE,Pass,2,FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ,2022-06-20,M - Minor,Notice to Comply,,,43.78812,-79.32944,bc005a9ebd3ffbd2d0edcde41a76df29,other,0.674
58950,10801766,105307018.0,ROSENBAUM'S BUTCHER & DELI,Butcher Shop,75 UNDERHILL DR,Pass,2,,2024-01-11,,,,,43.74547,-79.3256,34ecdc120eef232f4aafe6271a14ac73,other,0.5
58951,9408152,105034236.0,ROSES NEW YORK,Restaurant,6313 YONGE ST,Pass,2,Operate food premise - fail to provide equipment for cleaning and sanitizing utensils as required - Sec. 18,2022-09-06,S - Significant,Notice to Comply,,,43.79555,-79.42008,4ccdfc9dd27953a0caa5f626eecdac50,other,0.238
58955,10592717,105079823.0,ROSES NEW YORK RESTAURANT,Restaurant,115 FORT YORK BLVD,Pass,3,USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ,2022-11-28,S - Significant,Corrected During Inspection,,,43.63956,-79.39784,849d34c2e651a7115de5d1e8d09c2749,harbourfront,0.533
58975,10640940,105123953.0,ROSEWOOD ASIAN CUISINE,Restaurant,463 DUNDAS ST W,Pass,3,,2023-02-17,,,,,43.65316,-79.39665,cb26b262069de030a06b579c3920ce48,chinatown,0.5
58987,10733836,105119035.0,ROSIE'S BURGERS,Restaurant,573 QUEEN ST W,Pass,2,,2023-02-10,,,,,43.64759,-79.40101,adb340cbe90972ca5de0a898e69e17fa,queenwest,0.5
58991,10617239,105297373.0,ROSINA,Restaurant,740 KING ST W,Pass,2,OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ,2023-12-19,S - Significant,Corrected During Inspection,,,43.64363,-79.40468,2a709235baf59e6334984ed1e44fec5d,other,0.548
